,heures,total,Refrigeration,Lighting,HVAC,Other
580,5.0,143.4496685359384,81.18316791327341,0.0,62.266500622665,0.0
581,6.0,143.4496685359384,81.18316791327341,0.0,62.266500622665,0.0
582,7.0,143.4496685359384,81.18316791327341,0.0,62.266500622665,0.0
583,8.0,952.4544684013468,101.47895989159176,570.7762557077625,166.04400166044002,114.15525114155251
584,9.0,952.4544684013468,101.47895989159176,570.7762557077625,166.04400166044002,114.15525114155251
585,10.0,952.4544684013468,101.47895989159176,570.7762557077625,166.04400166044002,114.15525114155251
586,11.0,952.4544684013468,101.47895989159176,570.7762557077625,166.04400166044002,114.15525114155251
587,12.0,952.4544684013468,101.47895989159176,570.7762557077625,166.04400166044002,114.15525114155251
588,13.0,952.4544684013468,101.47895989159176,570.7762557077625,166.04400166044002,114.15525114155251
589,14.0,952.4544684013468,101.47895989159176,570.7762557077625,166.04400166044002,114.15525114155251
590,15.0,952.4544684013468,101.47895989159176,570.7762557077625,166.04400166044002,114.15525114155251
591,16.0,952.4544684013468,101.47895989159176,570.7762557077625,166.04400166044002,114.15525114155251
592,17.0,952.4544684013468,101.47895989159176,570.7762557077625,166.04400166044002,114.15525114155251
593,18.0,952.4544684013468,101.47895989159176,570.7762557077625,166.04400166044002,114.15525114155251
594,19.0,952.4544684013468,101.47895989159176,570.7762557077625,166.04400166044002,114.15525114155251
595,20.0,952.4544684013468,101.47895989159176,570.7762557077625,166.04400166044002,114.15525114155251
596,21.0,143.4496685359384,81.18316791327341,0.0,62.266500622665,0.0
597,22.0,143.4496685359384,81.18316791327341,0.0,62.266500622665,0.0
598,23.0,143.4496685359384,81.18316791327341,0.0,62.266500622665,0.0
599,24.0,143.4496685359384,81.18316791327341,0.0,62.266500622665,0.0
600,1.0,143.6129876334195,81.3464870107545,0.0,62.266500622665,0.0
601,2.0,143.6129876334195,81.3464870107545,0.0,62.266500622665,0.0
602,3.0,143.6129876334195,81.3464870107545,0.0,62.266500622665,0.0
603,4.0,143.6129876334195,81.3464870107545,0.0,62.266500622665,0.0
604,5.0,143.6129876334195,81.3464870107545,0.0,62.266500622665,0.0
605,6.0,143.6129876334195,81.3464870107545,0.0,62.266500622665,0.0
606,7.0,143.6129876334195,81.3464870107545,0.0,62.266500622665,0.0
607,8.0,952.6586172731982,101.68310876344313,570.7762557077625,166.04400166044002,114.15525114155251
608,9.0,952.6586172731982,101.68310876344313,570.7762557077625,166.04400166044002,114.15525114155251
609,10.0,952.6586172731982,101.68310876344313,570.7762557077625,166.04400166044002,114.15525114155251
