time.yy;time.mm;time.dd;time.hh;tre200h0;prestahs;ure200h0;rre150h0;fkl010h0;fkl010h1;dkl010h0;tso100hs;nto000sw;gls;str.diffus;str.direkt;str.vert.E;str.vert.S;str.vert.W;str.vert.N;bodenalbedo;ir.horizontal;ir.vertikal.S;bodenemissivitaet;dewpt;enthalpy;mixratio;wetbulb
1998;6;2;17;23;946.6;51.5;0;1.4;4.2;256;13.4;NA;101;101;0;44;44;59;51;14;NA;NA;94;12.5;47.7;9.65;16.5
1998;6;2;18;21.4;947;61.5;0;1.1;2.7;226;13.4;5;39;39;0;18;17;18;19;14;NA;NA;94;13.7;48.1;10.46;16.5
1998;6;2;19;20.5;947;61.9;0;1.5;3.1;212;13.4;NA;4;4;0;2;2;1;1;14;NA;NA;94;12.9;45.9;9.96;15.8
1998;6;2;20;18.1;949.7;76.9;1.4;3.8;10.7;235;13.4;NA;0;0;0;0;0;0;0;14;NA;NA;94;14;45.1;10.63;15.5
1998;6;2;21;17.2;950.2;83.9;0.3;1.3;3.5;211;13.4;NA;0;0;0;0;0;0;0;14;NA;NA;94;14.5;45.1;10.96;15.5
1998;6;2;22;16.8;951.7;77.4;0.6;3.9;14.9;249;13.4;NA;0;0;0;0;0;0;0;14;NA;NA;94;12.8;41.8;9.83;14.4
1998;6;2;23;15;953.5;85.9;2.9;5.3;14.3;254;13.4;NA;0;0;0;0;0;0;0;14;NA;NA;94;12.7;39.6;9.7;13.6
1998;6;3;0;14.2;953.1;87.3;0.3;2.7;6.8;240;13.4;NA;0;0;0;0;0;0;0;14;NA;NA;94;12.1;37.9;9.36;13
1998;6;3;1;14;953;87.1;0.8;1.8;4;239;13.4;NA;0;0;0;0;0;0;0;14;NA;NA;94;11.9;37.4;9.22;12.8
1998;6;3;2;13.7;953.2;87.4;0.7;2.4;4.9;230;13.4;NA;0;0;0;0;0;0;0;14;NA;NA;94;11.6;36.7;9.07;12.5
1998;6;3;3;13.2;953.3;86.8;0.7;0.7;2.4;229;13.4;NA;0;0;0;0;0;0;0;14;NA;NA;94;11.1;35.3;8.71;12
1998;6;3;4;13.2;953.5;88.1;1;0.5;2.1;80;13.4;NA;11;11;0;3;5;5;4;14;NA;NA;94;11.3;35.6;8.84;12.1
1998;6;3;5;13.1;954;86.8;0.6;1.1;3.7;152;13.4;NA;23;23;0;7;11;11;10;14;NA;NA;94;11;35;8.65;11.9
1998;6;3;6;13.4;954.1;88.7;1.1;0.8;2.6;94;13.4;8;54;54;0;22;25;26;26;14;NA;NA;94;11.6;36.2;9.01;12.3
1998;6;3;7;13.7;954.7;86.9;0.6;0.5;2.3;350;13.4;NA;77;77;0;34;35;36;38;14;NA;NA;94;11.6;36.5;9;12.5
1998;6;3;8;14.1;954.2;87.7;0.5;0.6;2.9;71;13.4;NA;116;116;0;55;53;54;57;14;NA;NA;94;12.1;37.8;9.33;12.9
1998;6;3;9;14;953.9;86.9;0.3;1.3;3.5;89;13.4;NA;118;118;0;56;55;55;58;14;NA;NA;94;11.9;37.3;9.19;12.8
1998;6;3;10;14.8;953.9;86.5;1.2;1;2.9;53;13.4;NA;176;175;1;83;83;80;83;14;NA;NA;94;12.6;39.2;9.64;13.5
1998;6;3;11;15.6;953.2;84.7;0.1;1;2.7;39;13.4;NA;441;428;15;187;217;181;180;14;NA;NA;94;13;40.8;9.95;14
1998;6;3;12;17.5;953.1;78.6;0;1.1;3.8;350;13.4;7;662;396;296;174;375;261;168;14;NA;NA;94;13.7;44;10.42;15.1
1998;6;3;13;18.7;952.9;75.4;0;1.3;3.7;321;13.5;NA;657;387;318;163;352;378;167;14;NA;NA;94;14.3;46.2;10.79;15.9
1998;6;3;14;19.9;952.6;67.1;0;1;4;318;13.5;NA;636;291;454;141;310;531;147;14;NA;NA;94;13.6;46.3;10.35;16
1998;6;3;15;20.1;952.1;62.3;0;1.1;3.5;80;13.5;NA;531;225;480;119;208;609;130;14;NA;NA;94;12.7;44.9;9.72;15.5
1998;6;3;16;20.5;951.9;59.6;0;1;2.6;299;13.5;NA;269;213;115;91;101;293;114;14;NA;NA;94;12.4;44.8;9.53;15.5
1998;6;3;17;20.1;952.3;62.3;0;0.7;2.5;269;13.5;NA;167;129;114;60;62;249;107;14;NA;NA;94;12.7;44.9;9.72;15.5
1998;6;3;18;18.9;953;71.1;0;0.9;2.4;294;13.5;6;66;57;52;27;27;109;63;14;NA;NA;94;13.6;45.1;10.3;15.6
1998;6;3;19;16.9;953.1;83.4;0;1;2;233;13.5;NA;9;9;0;4;4;4;4;14;NA;NA;94;14.1;44;10.65;15.2
1998;6;3;20;16.1;953;84.2;0;0.5;1.7;223;13.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;13.4;42;10.22;14.4
1998;6;3;21;15.5;954;87.4;0;1.2;2.9;222;13.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;13.4;41.4;10.19;14.2
1998;6;3;22;15.6;954;87.8;0;1.2;2.6;229;13.5;NA;1;0;0;0;0;0;0;14;NA;NA;94;13.6;41.8;10.31;14.4
1998;6;3;23;15.7;954.2;88;0;0.9;2.9;220;13.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;13.7;42.1;10.4;14.5
1998;6;4;0;15.8;954;88;0;0.2;1.2;260;13.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;13.8;42.4;10.47;14.6
1998;6;4;1;15.8;954;88.4;0;0.8;2.2;221;13.5;NA;1;0;0;0;0;0;0;14;NA;NA;94;13.9;42.5;10.52;14.6
1998;6;4;2;15.1;953.9;88.3;0;0.6;2;226;13.5;NA;0;0;0;0;0;0;0;14;NA;NA;94;13.2;40.6;10.04;13.9
1998;6;4;3;13.5;954.3;88.9;0;0.9;2;215;13.5;NA;2;0;0;0;0;0;0;14;NA;NA;94;11.7;36.5;9.09;12.4
1998;6;4;4;13.3;954.6;88.3;0;1.2;2.2;212;13.5;NA;34;28;83;117;16;16;74;14;NA;NA;94;11.4;35.9;8.91;12.2
1998;6;4;5;14.6;954.9;85.5;0;0.5;1.4;207;13.5;NA;114;85;126;230;43;43;110;14;NA;NA;94;12.2;38.4;9.39;13.2
1998;6;4;6;16.3;955.2;78.9;0;0.7;1.2;114;13.5;5;283;142;360;532;85;79;157;14;NA;NA;94;12.6;40.8;9.66;14.1
1998;6;4;7;18;955.3;73.6;0;0.8;2.4;21;13.5;NA;345;253;166;392;133;109;128;14;NA;NA;94;13.2;43.6;10.05;15
1998;6;4;8;19.1;955.3;69.7;0;0.6;2.5;43;13.5;NA;436;333;150;359;197;138;148;14;NA;NA;94;13.4;45.1;10.19;15.6
1998;6;4;9;20.3;954.9;64.8;0;1;3.7;73;13.6;NA;576;382;244;402;295;156;162;14;NA;NA;94;13.5;46.3;10.21;16
1998;6;4;10;21;954.6;60.3;0;1.7;4.4;87;13.6;NA;710;386;371;351;388;170;171;14;NA;NA;94;13;46.3;9.92;16
1998;6;4;11;22.4;953.9;56.9;0;1.7;4.8;76;13.6;NA;876;296;638;234;500;172;157;14;NA;NA;94;13.4;48.5;10.21;16.7
1998;6;4;12;23.8;953.1;50.4;0;0.9;4.3;80;13.6;3;865;237;697;145;490;289;137;14;NA;NA;94;12.9;49;9.85;16.9
1998;6;4;13;24.8;952.7;51.1;0;1.7;5.4;359;13.6;NA;795;230;665;135;427;465;134;14;NA;NA;94;14;52;10.62;17.9
1998;6;4;14;25.1;952.2;49.9;0;1.7;6;27;13.6;NA;689;228;606;130;330;596;133;14;NA;NA;94;13.9;52.1;10.56;17.9
1998;6;4;15;25.6;951.8;47.4;0;1.2;5.5;35;13.6;NA;542;233;483;122;211;618;133;14;NA;NA;94;13.6;52.1;10.33;17.9
1998;6;4;16;25.3;951.7;44.7;0;1.7;4.7;7;13.6;NA;222;204;36;85;92;184;101;14;NA;NA;94;12.4;49.8;9.56;17.2
1998;6;4;17;24.9;951.9;47;0;2;4.5;29;13.6;NA;227;121;320;67;71;476;164;14;NA;NA;94;12.8;50.1;9.82;17.3
1998;6;4;18;24;952.3;50;0;1;3.7;31;13.6;3;79;59;119;31;30;189;99;14;NA;NA;94;12.9;49.3;9.9;17
1998;6;4;19;21.5;952.4;64.9;0;1.3;3.4;226;13.6;NA;4;4;0;2;2;1;1;14;NA;NA;94;14.6;49.7;11.06;17.1
1998;6;4;20;20.3;952.8;69.7;0;1.4;4.1;197;13.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;14.6;48.4;11.02;16.7
1998;6;4;21;18.4;952.8;78.7;0;1.5;3.3;226;13.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;14.6;46.5;11.06;16
1998;6;4;22;19.2;952.4;69;0;2.2;6.5;166;13.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;13.4;45.1;10.19;15.6
1998;6;4;23;20;952;59.3;0;2.9;9.7;106;13.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;11.8;43.4;9.19;15
1998;6;5;0;17.7;951.6;69.9;0;0.9;3.8;21;13.6;NA;1;0;0;0;0;0;0;14;NA;NA;94;12.1;41.6;9.39;14.3
1998;6;5;1;16;951.4;77.6;0;0.9;4;215;13.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;12.1;39.8;9.36;13.7
1998;6;5;2;15.1;951.5;79.9;0;2.1;3.8;227;13.6;NA;0;0;0;0;0;0;0;14;NA;NA;94;11.7;38.2;9.09;13.1
1998;6;5;3;14.5;951.8;82.2;0;2.1;3.7;231;13.6;NA;1;0;0;0;0;0;0;14;NA;NA;94;11.5;37.3;8.99;12.7
1998;6;5;4;15.2;951.8;80.9;0;0.3;1.6;170;13.6;NA;22;22;0;11;10;10;11;14;NA;NA;94;11.9;38.7;9.26;13.2
1998;6;5;5;16.3;952;79;0;0.2;0.9;215;13.7;NA;71;71;0;40;31;32;36;14;NA;NA;94;12.7;41;9.71;14.1
1998;6;5;6;17.6;952;74.4;0;0.4;1.6;62;13.7;5;223;163;150;314;79;75;121;14;NA;NA;94;13;42.9;9.93;14.8
1998;6;5;7;18.8;951.9;71.5;0;1.1;2.7;48;13.7;NA;351;246;191;405;132;108;127;14;NA;NA;94;13.5;45;10.3;15.5
1998;6;5;8;20.3;952;65.9;0;0.5;1.7;35;13.7;NA;291;263;41;191;133;114;121;14;NA;NA;94;13.7;46.9;10.42;16.2
1998;6;5;9;22.2;951.7;58.5;0;0.6;2.4;43;13.7;NA;551;350;252;386;282;149;154;14;NA;NA;94;13.7;48.8;10.4;16.8
1998;6;5;10;24.2;951.2;51.6;0;0.8;3.5;342;13.7;NA;588;402;213;290;313;172;175;14;NA;NA;94;13.6;50.7;10.35;17.4
1998;6;5;11;25.7;950.8;52.8;0;1.3;4.3;345;13.7;NA;772;370;442;229;440;178;162;14;NA;NA;94;15.3;55.5;11.61;18.9
1998;6;5;12;27.3;950.5;49.2;0;1.5;5.4;346;13.7;0;825;334;545;169;466;295;161;14;NA;NA;94;15.7;57.8;11.9;19.6
1998;6;5;13;27.9;950.3;49.3;0;1.8;5.6;335;13.7;NA;716;343;438;154;385;416;157;14;NA;NA;94;16.3;59.6;12.36;20.1
1998;6;5;14;28.3;949.9;50.5;0;1;3.8;334;13.7;NA;536;370;218;149;264;415;158;14;NA;NA;94;17;61.6;12.98;20.6
1998;6;5;15;27.8;949.7;52.3;0;1.8;4.1;319;13.7;NA;333;281;82;117;149;280;129;14;NA;NA;94;17.1;61.3;13.06;20.6
1998;6;5;16;26.4;949.6;58.8;0;1.4;3;256;13.7;NA;163;159;7;69;71;99;77;14;NA;NA;94;17.7;61.1;13.54;20.5
1998;6;5;17;25.6;949.6;66.2;0;1.6;2.9;210;13.7;NA;98;98;0;43;43;55;49;14;NA;NA;94;18.8;62.9;14.56;20.9
1998;6;5;18;23.9;949.7;75.9;0;1.4;2.8;218;13.7;7;49;49;0;22;21;26;25;14;NA;NA;94;19.4;62.5;15.1;20.8
1998;6;5;19;22.3;949.9;77.5;0;1.8;3.3;217;13.7;NA;6;6;0;3;3;2;2;14;NA;NA;94;18.2;57.9;13.96;19.5
1998;6;5;20;21;949.8;81.3;0;0.6;1.9;221;13.7;NA;0;0;0;0;0;0;0;14;NA;NA;94;17.7;55.5;13.52;18.8
1998;6;5;21;19.7;949.9;85;0;0.6;2.1;207;13.7;NA;0;0;0;0;0;0;0;14;NA;NA;94;17.1;52.9;13.04;18
1998;6;5;22;18.9;949.9;84.3;0;0.6;2;223;13.7;NA;0;0;0;0;0;0;0;14;NA;NA;94;16.2;50.2;12.29;17.1
1998;6;5;23;18;949.8;82;0;0.6;2.5;229;13.7;NA;0;0;0;0;0;0;0;14;NA;NA;94;14.9;46.7;11.28;16
1998;6;6;0;17.5;949.6;80.7;0;0.8;3.1;230;13.7;NA;0;0;0;0;0;0;0;14;NA;NA;94;14.1;44.8;10.75;15.4
1998;6;6;1;16.6;949.2;77.1;0;1.3;3.1;221;13.7;NA;0;0;0;0;0;0;0;14;NA;NA;94;12.6;41.2;9.69;14.2
1998;6;6;2;15.9;949.3;75.1;0;1.5;3.6;215;13.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;11.5;38.8;9.01;13.3
1998;6;6;3;15.7;949.2;72.9;0;1.5;3.1;221;13.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;10.9;37.6;8.63;12.9
1998;6;6;4;15.5;949.6;72.9;0;1;2.7;211;13.8;NA;27;24;44;71;13;13;47;14;NA;NA;94;10.7;37.1;8.52;12.7
1998;6;6;5;16.1;949.7;75.6;0;0.7;2.1;215;13.8;NA;67;67;0;36;29;30;34;14;NA;NA;94;11.8;39.4;9.19;13.5
1998;6;6;6;18.4;949.7;71.6;0;0.7;2.5;53;13.8;4;256;169;223;413;86;81;143;14;NA;NA;94;13.2;44.1;10.08;15.2
1998;6;6;7;21.2;949.8;65.9;0;0.1;0.5;260;13.8;NA;346;247;180;396;131;108;127;14;NA;NA;94;14.6;49.4;11.05;17
1998;6;6;8;23.6;949.9;55.8;0;0.7;2.3;62;13.8;NA;560;292;389;552;244;135;145;14;NA;NA;94;14.3;51.3;10.82;17.6
1998;6;6;9;24.6;949.8;50.2;0;1.6;3.4;84;13.8;NA;438;340;124;282;220;145;150;14;NA;NA;94;13.6;51.1;10.33;17.6
1998;6;6;10;26;949.7;43.3;0;0.9;3.4;73;13.8;NA;598;399;227;295;317;172;175;14;NA;NA;94;12.6;50.8;9.68;17.5
1998;6;6;11;27.4;949.2;43.6;0;1.6;4.8;350;13.8;NA;725;429;325;236;408;193;177;14;NA;NA;94;13.9;54.6;10.6;18.6
1998;6;6;12;27.9;948.6;40;0;1.8;5.4;353;13.8;5;599;421;198;181;326;245;180;14;NA;NA;94;13.1;53.6;10.01;18.4
1998;6;6;13;27.7;948.3;37.3;0;1.7;4.6;1;13.8;NA;495;392;121;159;259;276;166;14;NA;NA;94;11.8;51.4;9.22;17.7
1998;6;6;14;26.3;948.6;44.7;0;2.6;5.1;285;13.8;NA;235;225;13;100;112;131;107;14;NA;NA;94;13.3;52.4;10.19;18
1998;6;6;15;25;948.6;54.5;0;1.5;4.1;251;13.8;NA;73;73;0;34;33;33;36;14;NA;NA;94;15.2;54.5;11.53;18.6
1998;6;6;16;19.5;949.1;80.1;12.4;4.2;17.4;227;13.8;NA;48;48;0;23;22;19;24;14;NA;NA;94;16;50.4;12.13;17.2
1998;6;6;17;20.1;949;84.4;0;2.3;4.7;238;13.8;NA;192;125;198;63;66;348;133;14;NA;NA;94;17.4;53.9;13.29;18.3
1998;6;6;18;20.4;949;84.3;0;1;2.7;226;13.8;5;64;58;30;27;26;76;49;14;NA;NA;94;17.7;54.8;13.52;18.6
1998;6;6;19;19.2;949.2;88.2;0;1.3;3.8;215;13.8;NA;4;4;0;2;2;0;1;14;NA;NA;94;17.2;52.6;13.12;17.9
1998;6;6;20;18.4;949.6;88.1;0;1.7;2.8;215;13.8;NA;1;0;0;0;0;0;0;14;NA;NA;94;16.4;50.1;12.45;17.1
1998;6;6;21;18.1;949.7;88.2;0;1.8;3.5;219;13.8;NA;2;0;0;0;0;0;0;14;NA;NA;94;16.1;49.2;12.23;16.8
1998;6;6;22;18.3;950.2;88.8;0.5;1.1;2.6;226;13.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;16.4;50;12.46;17.1
1998;6;6;23;17.7;949.1;88.5;0.6;1.4;2.9;235;13.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;15.8;48.1;11.97;16.5
1998;6;7;0;17.3;949;89.7;0;1.2;2.4;215;13.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;15.6;47.3;11.82;16.2
1998;6;7;1;17;949;90.2;0;0.4;1.3;226;13.8;NA;2;0;0;0;0;0;0;14;NA;NA;94;15.4;46.6;11.66;16
1998;6;7;2;17.1;948.6;89.8;0.1;0.4;1.3;260;13.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;15.4;46.8;11.69;16
1998;6;7;3;17;948.8;89.6;0.3;0.2;1.4;80;13.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;15.3;46.4;11.59;15.9
1998;6;7;4;17;948.8;89.9;0.2;0.7;1.7;221;13.8;NA;4;4;0;1;2;2;1;14;NA;NA;94;15.3;46.5;11.63;15.9
1998;6;7;5;17.1;948.9;89.8;0;0.4;1.8;197;13.8;NA;29;29;0;10;13;14;13;14;NA;NA;94;15.4;46.8;11.69;16
1998;6;7;6;17.8;948.7;86.4;0;0.4;1.9;246;13.8;8;145;141;11;107;62;62;74;14;NA;NA;94;15.5;47.7;11.76;16.3
1998;6;7;7;18.8;948.9;81.2;0;0.6;3.4;197;13.8;NA;409;249;289;517;142;113;134;14;NA;NA;94;15.5;48.7;11.76;16.7
1998;6;7;8;20.3;948.7;71.3;0;2.9;8.5;256;13.8;NA;579;244;486;590;246;128;136;14;NA;NA;94;14.9;49.2;11.33;16.8
1998;6;7;9;21;948.7;66.9;0;4.4;9.4;256;13.8;NA;732;317;520;536;365;153;157;14;NA;NA;94;14.6;49.3;11.1;16.9
1998;6;7;10;20.5;948.7;65.6;0;4.6;12.5;255;13.8;NA;394;340;61;191;198;147;152;14;NA;NA;94;13.8;47.4;10.54;16.3
1998;6;7;11;19.6;948.7;65.2;0;5.9;12.9;253;13.9;NA;273;271;2;122;131;121;124;14;NA;NA;94;12.9;44.8;9.9;15.5
1998;6;7;12;18.3;949.2;75.7;0.8;4.3;10.7;256;13.9;7;82;82;0;38;38;39;41;14;NA;NA;94;13.9;45.3;10.61;15.6
1998;6;7;13;18.1;949.5;78.9;0.1;1.4;4.4;260;13.9;NA;114;114;0;53;53;55;56;14;NA;NA;94;14.4;45.9;10.92;15.8
1998;6;7;14;17.4;950.1;73.7;0.5;2;7;260;13.9;NA;46;46;0;22;21;21;23;14;NA;NA;94;12.7;42.2;9.73;14.5
1998;6;7;15;16.1;950.9;85.6;1.5;1.8;3.8;232;13.9;NA;37;37;0;18;17;16;19;14;NA;NA;94;13.7;42.5;10.41;14.6
1998;6;7;16;15.5;951.4;85.8;1.4;1.9;4.3;244;13.9;NA;46;46;0;22;21;19;23;14;NA;NA;94;13.1;41;10.03;14
1998;6;7;17;15.1;951.9;84.9;0.4;2.4;6.6;253;13.9;NA;29;29;0;14;14;10;14;14;NA;NA;94;12.6;39.6;9.66;13.6
1998;6;7;18;15;952.4;87;0.1;1.7;5.2;239;13.9;8;12;12;0;6;6;3;5;14;NA;NA;94;12.9;40;9.84;13.7
1998;6;7;19;15;953;85.2;0;1.4;3.4;233;13.9;NA;5;5;0;2;2;1;1;14;NA;NA;94;12.5;39.4;9.62;13.5
1998;6;7;20;14.5;953.5;85.1;0;2.3;5.1;226;13.9;NA;1;0;0;0;0;0;0;14;NA;NA;94;12;38.1;9.3;13
1998;6;7;21;13.8;954.3;83.1;0;3.3;7;230;13.9;NA;1;0;0;0;0;0;0;14;NA;NA;94;11;35.8;8.66;12.2
1998;6;7;22;13.1;954.7;82.3;0;2.7;5.9;233;13.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;10.2;33.8;8.19;11.4
1998;6;7;23;13.1;954.7;83.3;0;1.3;2.5;215;13.9;NA;1;0;0;0;0;0;0;14;NA;NA;94;10.3;34.1;8.29;11.5
1998;6;8;0;12.9;954.8;83.6;0;1.2;2.4;199;13.9;NA;2;0;0;0;0;0;0;14;NA;NA;94;10.2;33.7;8.21;11.4
1998;6;8;1;12.2;954.8;85.5;0;0.8;2;204;13.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;9.8;32.5;8.01;10.8
1998;6;8;2;11;955;88.2;0;1.2;2.3;222;13.9;NA;1;0;0;0;0;0;0;14;NA;NA;94;9.1;30.3;7.63;10
1998;6;8;3;11.1;955.1;88.1;0;1.7;2.6;238;13.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;9.2;30.5;7.67;10.1
1998;6;8;4;11.2;955.4;87.7;0;1.2;2.5;222;13.9;NA;29;26;40;70;13;14;47;14;NA;NA;94;9.2;30.6;7.68;10.1
1998;6;8;5;12.4;955.6;82.3;0;0.4;1.8;204;13.9;NA;152;71;351;439;45;45;185;14;NA;NA;94;9.5;32.2;7.81;10.8
1998;6;8;6;13.8;955.9;77.1;0;0.6;3;181;13.9;5;279;141;351;522;84;79;158;14;NA;NA;94;9.9;34.1;8.01;11.6
1998;6;8;7;14.9;955.8;68.6;0;1.1;3.1;215;13.9;NA;474;163;565;695;130;101;116;14;NA;NA;94;9.2;34.3;7.65;11.7
1998;6;8;8;16.1;955.7;58.5;0;1.2;4.2;233;13.9;NA;716;229;705;757;290;134;141;14;NA;NA;94;8;34;7.04;11.6
1998;6;8;9;16.9;955.8;55.1;0;1;3.9;271;13.9;NA;633;335;372;447;315;153;158;14;NA;NA;94;7.8;34.7;6.98;11.8
1998;6;8;10;17.3;956.2;52.8;0;1;3.1;350;13.9;NA;597;417;206;296;315;175;178;14;NA;NA;94;7.6;34.8;6.85;11.9
1998;6;8;11;18;955.9;49.8;0;1.4;4.6;28;13.9;NA;764;295;515;217;435;162;149;14;NA;NA;94;7.4;35.2;6.76;12.1
1998;6;8;12;18.8;955.4;50.9;0;1.2;4.8;53;13.9;4;716;434;311;185;398;277;178;14;NA;NA;94;8.4;37.3;7.27;12.9
1998;6;8;13;19;955.1;45.2;0;1.3;4.8;65;13.9;NA;582;403;210;168;301;322;174;14;NA;NA;94;6.9;35.7;6.53;12.3
1998;6;8;14;19.6;954.8;43.6;0;2.1;5.8;350;13.9;NA;641;292;456;142;307;530;147;14;NA;NA;94;6.9;36.3;6.54;12.5
1998;6;8;15;20;954.7;44.2;0;1.3;4.4;4;13.9;NA;524;237;445;121;204;588;133;14;NA;NA;94;7.5;37.4;6.8;12.9
1998;6;8;16;19.6;954;44.2;0;1;3.3;341;14;NA;343;202;283;97;112;488;132;14;NA;NA;94;7.1;36.6;6.64;12.6
1998;6;8;17;19.4;953.9;45;0;1;4.1;6;14;NA;199;144;163;66;68;312;128;14;NA;NA;94;7.2;36.4;6.68;12.6
1998;6;8;18;18.7;954.1;47.4;0;1.7;4.2;354;14;3;116;78;222;41;41;318;160;14;NA;NA;94;7.3;35.9;6.73;12.3
1998;6;8;19;15.9;954.4;64.3;0;1.1;2.5;278;14;NA;7;7;0;3;3;2;3;14;NA;NA;94;9.2;35.4;7.66;12.1
1998;6;8;20;13.5;955.1;75.5;0;2;2.9;223;14;NA;0;0;0;0;0;0;0;14;NA;NA;94;9.3;33;7.7;11.1
1998;6;8;21;12.6;955.6;80.5;0;1.8;2.8;222;14;NA;0;0;0;0;0;0;0;14;NA;NA;94;9.3;32.2;7.74;10.8
1998;6;8;22;12;955.8;82.9;0;1.9;2.9;225;14;NA;0;0;0;0;0;0;0;14;NA;NA;94;9.2;31.4;7.66;10.4
1998;6;8;23;12;955.5;82.3;0;1.3;2.3;215;14;NA;0;0;0;0;0;0;0;14;NA;NA;94;9.1;31.2;7.6;10.4
1998;6;9;0;11.4;955;84.3;0;0.9;1.6;210;14;NA;0;0;0;0;0;0;0;14;NA;NA;94;8.8;30.3;7.49;10
1998;6;9;1;10.6;954.9;86.1;0;1;2;211;14;NA;0;0;0;0;0;0;0;14;NA;NA;94;8.4;28.9;7.25;9.4
1998;6;9;2;9.8;954.7;87.5;0;0.9;1.9;211;14;NA;0;0;0;0;0;0;0;14;NA;NA;94;7.8;27.4;6.98;8.7
1998;6;9;3;9.7;954.7;86.8;0;1.1;2;219;14;NA;2;0;0;0;0;0;0;14;NA;NA;94;7.6;27.1;6.88;8.6
1998;6;9;4;10.1;954.8;86.9;0;0.4;1.6;204;14;NA;33;26;86;117;15;15;75;14;NA;NA;94;8;28;7.07;9
1998;6;9;5;11.1;954.9;84.9;0;0;0.8;0;14;NA;88;79;43;104;36;36;63;14;NA;NA;94;8.7;29.8;7.39;9.8
1998;6;9;6;13.1;954.9;79.2;0;0.5;2.1;66;14;4;344;138;520;678;89;83;188;14;NA;NA;94;9.6;33;7.87;11.1
1998;6;9;7;15.4;954.7;71;0;1.5;3.4;72;14;NA;511;85;771;791;108;83;90;14;NA;NA;94;10.2;36.2;8.2;12.4
1998;6;9;8;17;954.3;64.5;0;0.9;3;114;14;NA;656;122;774;717;255;105;108;14;NA;NA;94;10.3;38;8.25;13.1
1998;6;9;9;18.5;953.7;60.5;0;0.9;4;197;14;NA;751;213;672;569;370;130;131;14;NA;NA;94;10.7;40.2;8.51;13.9
1998;6;9;10;19.9;953.3;57.2;0;1.1;4.2;233;14;NA;798;315;551;394;433;158;157;14;NA;NA;94;11.2;42.3;8.79;14.7
1998;6;9;11;21.2;952.6;53.4;0;1.9;6;271;14;NA;726;408;348;233;405;189;175;14;NA;NA;94;11.4;43.9;8.9;15.2
1998;6;9;12;20.2;952.1;55.6;0;2.2;4.9;296;14;5;418;401;19;166;203;186;172;14;NA;NA;94;11;42.4;8.72;14.7
1998;6;9;13;20;951.6;57.9;0;1.5;3.8;320;14;NA;349;311;44;134;173;181;141;14;NA;NA;94;11.5;42.9;8.97;14.9
1998;6;9;14;21.3;950.6;55.1;0;0.8;3.5;274;14;NA;568;372;255;152;274;439;161;14;NA;NA;94;11.9;45;9.26;15.5
1998;6;9;15;22.5;949.6;46.8;0;0.8;2.8;35;14;NA;572;204;571;118;214;676;128;14;NA;NA;94;10.6;44.2;8.47;15.3
1998;6;9;16;22.9;949.3;45.4;0;1.5;4.9;323;14;NA;381;189;384;97;111;566;134;14;NA;NA;94;10.5;44.4;8.42;15.4
1998;6;9;17;21.9;948.9;52.1;0;0.9;2.9;290;14;NA;157;133;70;59;60;186;93;14;NA;NA;94;11.6;45.2;9.1;15.6
1998;6;9;18;20.8;948.9;58.6;0;1;2.5;260;14;6;62;60;8;27;26;48;37;14;NA;NA;94;12.4;45.2;9.58;15.6
1998;6;9;19;19;949;70.5;0;1.2;3;222;14;NA;13;13;0;6;6;8;7;14;NA;NA;94;13.5;45.3;10.32;15.6
1998;6;9;20;16.9;949.1;75.9;0;1.9;3.3;219;14.1;NA;0;0;0;0;0;0;0;14;NA;NA;94;12.6;41.6;9.72;14.3
1998;6;9;21;15.8;948.9;78.1;0;1.3;2.5;218;14.1;NA;0;0;0;0;0;0;0;14;NA;NA;94;12;39.5;9.32;13.5
1998;6;9;22;15;948.8;81.8;0;1.2;2.4;215;14.1;NA;0;0;0;0;0;0;0;14;NA;NA;94;11.9;38.5;9.28;13.2
1998;6;9;23;14.7;948.1;84.1;0;1.7;2.7;224;14.1;NA;2;0;0;0;0;0;0;14;NA;NA;94;12;38.4;9.36;13.1
1998;6;10;0;14.7;947.3;82.9;0;0.4;1.7;215;14.1;NA;0;0;0;0;0;0;0;14;NA;NA;94;11.8;38.1;9.23;13
1998;6;10;1;13.9;946.6;85.3;0;0.8;2.1;220;14.1;NA;0;0;0;0;0;0;0;14;NA;NA;94;11.5;36.8;9.03;12.5
