time.yy;time.mm;time.dd;time.hh;tre200h0;gls;str.diffus
2002;10;3;15;18.8;264;90
2002;10;3;16;17;69;51
2002;10;3;17;13.5;8;0
2002;10;3;18;12.2;0;0
2002;10;3;19;11.8;1;0
2002;10;3;20;11.2;0;0
2002;10;3;21;10.4;1;0
2002;10;3;22;10.1;1;0
2002;10;3;23;10.5;1;0
2002;10;4;0;10.3;0;0
2002;10;4;1;9.7;1;0
2002;10;4;2;9.9;1;0
2002;10;4;3;10.1;2;0
2002;10;4;4;10.1;0;0
2002;10;4;5;10.3;0;0
2002;10;4;6;10.7;13;13
2002;10;4;7;11;36;36
2002;10;4;8;11.5;65;65
2002;10;4;9;11.6;101;101
2002;10;4;10;12.3;135;135
2002;10;4;11;13;233;229
2002;10;4;12;14.1;314;255
2002;10;4;13;15.5;463;224
2002;10;4;14;15.5;198;167
2002;10;4;15;14.8;68;68
2002;10;4;16;13.7;12;12
2002;10;4;17;12.9;2;0
2002;10;4;18;12.3;0;0
2002;10;4;19;11.6;1;0
2002;10;4;20;11.3;2;0
2002;10;4;21;11.2;0;0
2002;10;4;22;10.4;2;0
2002;10;4;23;9.9;1;0
2002;10;5;0;9.5;0;0
2002;10;5;1;9.2;1;0
2002;10;5;2;9;0;0
2002;10;5;3;8.5;0;0
2002;10;5;4;8.3;0;0
2002;10;5;5;8.8;0;0
2002;10;5;6;8.9;11;11
2002;10;5;7;9.4;100;96
2002;10;5;8;10;183;179
2002;10;5;9;11.1;278;235
2002;10;5;10;12;356;275
2002;10;5;11;12.7;483;273
2002;10;5;12;13.7;495;234
2002;10;5;13;14.2;367;251
2002;10;5;14;14;249;194
2002;10;5;15;14.1;221;95
2002;10;5;16;13.3;71;55
2002;10;5;17;10.4;3;0
2002;10;5;18;9.3;0;0
2002;10;5;19;8.8;0;0
2002;10;5;20;8.3;0;0
2002;10;5;21;8.1;0;0
2002;10;5;22;8.2;0;0
2002;10;5;23;8.2;0;0
2002;10;6;0;8.7;0;0
2002;10;6;1;8.9;0;0
2002;10;6;2;9.1;0;0
2002;10;6;3;8.9;0;0
2002;10;6;4;8.7;0;0
2002;10;6;5;9.1;0;0
2002;10;6;6;9.4;5;5
2002;10;6;7;9.5;21;21
2002;10;6;8;9.4;37;37
2002;10;6;9;9.4;89;89
2002;10;6;10;9.9;121;121
2002;10;6;11;9.9;92;92
2002;10;6;12;10.1;95;95
2002;10;6;13;10.3;65;65
2002;10;6;14;10.5;88;88
2002;10;6;15;10.4;62;62
2002;10;6;16;10.4;50;46
2002;10;6;17;10.2;2;0
2002;10;6;18;10;0;0
2002;10;6;19;9.6;1;0
2002;10;6;20;9;0;0
2002;10;6;21;8.7;1;0
2002;10;6;22;8.8;0;0
2002;10;6;23;8.9;1;0
2002;10;7;0;8.9;0;0
2002;10;7;1;8.8;0;0
2002;10;7;2;8.8;1;0
2002;10;7;3;8.7;0;0
2002;10;7;4;8.6;1;0
2002;10;7;5;8.3;2;0
2002;10;7;6;8.2;31;31
2002;10;7;7;8.6;170;80
2002;10;7;8;9.7;310;156
2002;10;7;9;9.3;155;155
2002;10;7;10;10.2;305;251
2002;10;7;11;12;614;197
2002;10;7;12;12.7;537;190
2002;10;7;13;12.6;377;251
2002;10;7;14;13;396;146
2002;10;7;15;12.3;200;99
2002;10;7;16;11.4;67;46
2002;10;7;17;10.6;4;0
2002;10;7;18;9;0;0
2002;10;7;19;7.3;0;0
2002;10;7;20;6.5;0;0
2002;10;7;21;5.8;0;0
2002;10;7;22;5.3;0;0
2002;10;7;23;4.8;0;0
2002;10;8;0;4.6;0;0
2002;10;8;1;4.3;0;0
2002;10;8;2;3.9;0;0
2002;10;8;3;4.2;1;0
2002;10;8;4;4.3;3;0
2002;10;8;5;4.3;1;0
2002;10;8;6;4.4;24;24
2002;10;8;7;5.6;89;88
2002;10;8;8;6.4;133;133
2002;10;8;9;7.5;200;183
2002;10;8;10;8.6;457;246
2002;10;8;11;9.2;591;154
2002;10;8;12;9.3;506;205
2002;10;8;13;11;503;110
2002;10;8;14;11.7;371;121
2002;10;8;15;11.8;158;112
2002;10;8;16;11.2;71;40
2002;10;8;17;9.9;2;0
2002;10;8;18;8.3;2;0
2002;10;8;19;6.9;0;0
2002;10;8;20;6.2;0;0
2002;10;8;21;5.8;0;0
2002;10;8;22;6;2;0
2002;10;8;23;7.2;1;0
2002;10;9;0;7.4;1;0
2002;10;9;1;7.1;2;0
2002;10;9;2;7.3;2;0
2002;10;9;3;7.5;1;0
2002;10;9;4;7;0;0
2002;10;9;5;6.6;0;0
2002;10;9;6;6.7;15;15
2002;10;9;7;7.5;78;78
2002;10;9;8;8.2;154;150
2002;10;9;9;8.6;197;195
2002;10;9;10;9.3;299;257
2002;10;9;11;9.7;427;273
2002;10;9;12;9.7;380;270
2002;10;9;13;10.7;469;155
2002;10;9;14;11;383;83
2002;10;9;15;10.5;221;86
2002;10;9;16;9.4;64;40
2002;10;9;17;8.4;7;0
2002;10;9;18;7.9;7;0
2002;10;9;19;7.3;5;0
2002;10;9;20;7;5;0
2002;10;9;21;7.1;8;0
2002;10;9;22;7.2;8;0
2002;10;9;23;7.1;7;0
2002;10;10;0;7.2;2;0
2002;10;10;1;7.2;0;0
2002;10;10;2;7;1;0
2002;10;10;3;6.9;0;0
2002;10;10;4;6.9;0;0
2002;10;10;5;7;0;0
2002;10;10;6;7;7;7
2002;10;10;7;7.1;26;26
2002;10;10;8;7.2;79;79
2002;10;10;9;7.6;96;96
2002;10;10;10;8;184;183
2002;10;10;11;8.5;163;163
2002;10;10;12;9.1;200;198
2002;10;10;13;9.6;207;202
2002;10;10;14;9.7;152;150
2002;10;10;15;9.7;68;68
2002;10;10;16;9.6;15;15
2002;10;10;17;9.6;1;0
2002;10;10;18;9.5;0;0
2002;10;10;19;9.2;0;0
2002;10;10;20;8.8;0;0
2002;10;10;21;8.4;0;0
2002;10;10;22;8;0;0
2002;10;10;23;7.6;0;0
2002;10;11;0;7.4;0;0
2002;10;11;1;7.3;0;0
2002;10;11;2;7.2;0;0
2002;10;11;3;7.2;1;0
2002;10;11;4;7.2;0;0
2002;10;11;5;7.3;3;0
2002;10;11;6;7.5;24;24
2002;10;11;7;7.9;51;51
2002;10;11;8;8.3;61;61
2002;10;11;9;9;139;139
2002;10;11;10;9.5;169;168
2002;10;11;11;10.7;225;221
2002;10;11;12;11.3;154;154
2002;10;11;13;11.6;139;139
2002;10;11;14;11.3;92;92
2002;10;11;15;11.2;45;45
2002;10;11;16;11.3;16;16
2002;10;11;17;10.8;0;0
2002;10;11;18;10.7;0;0
2002;10;11;19;10.6;0;0
2002;10;11;20;9.9;0;0
2002;10;11;21;9.6;0;0
2002;10;11;22;9.3;0;0
2002;10;11;23;9.1;0;0
2002;10;12;0;9;0;0
2002;10;12;1;8.9;0;0
2002;10;12;2;8.9;0;0
2002;10;12;3;9;0;0
2002;10;12;4;8.9;0;0
2002;10;12;5;8.8;0;0
2002;10;12;6;8.9;4;4
2002;10;12;7;8.9;9;9
2002;10;12;8;9.2;24;24
2002;10;12;9;9.8;105;105
2002;10;12;10;10.5;233;221
2002;10;12;11;11.8;356;257
2002;10;12;12;13.3;524;167
2002;10;12;13;14.1;439;139
2002;10;12;14;14.2;360;140
2002;10;12;15;13;108;93
2002;10;12;16;12.4;11;11
2002;10;12;17;11;0;0
2002;10;12;18;10.8;0;0
2002;10;12;19;10.1;0;0
2002;10;12;20;10.2;0;0
2002;10;12;21;10;0;0
2002;10;12;22;10.1;0;0
2002;10;12;23;10;0;0
2002;10;13;0;9.8;0;0
2002;10;13;1;9.5;0;0
2002;10;13;2;9.5;0;0
2002;10;13;3;9;0;0
2002;10;13;4;7.3;0;0
2002;10;13;5;6.1;0;0
2002;10;13;6;5.8;29;29
2002;10;13;7;7;92;87
2002;10;13;8;8.5;209;153
2002;10;13;9;10.5;482;180
2002;10;13;10;11.5;589;129
2002;10;13;11;12.3;558;153
2002;10;13;12;13.3;585;138
2002;10;13;13;13.4;416;172
2002;10;13;14;13.7;319;111
2002;10;13;15;13.6;198;82
2002;10;13;16;11.8;36;32
2002;10;13;17;9.6;2;0
2002;10;13;18;8.6;0;0
2002;10;13;19;8;1;0
2002;10;13;20;8.3;1;0
2002;10;13;21;8.9;0;0
2002;10;13;22;8.9;0;0
2002;10;13;23;8.9;1;0
2002;10;14;0;8.7;2;0
2002;10;14;1;9;0;0
2002;10;14;2;8.9;2;0
2002;10;14;3;9;1;0
2002;10;14;4;9;1;0
2002;10;14;5;9;0;0
2002;10;14;6;9.3;4;4
2002;10;14;7;9.7;25;25
2002;10;14;8;10.4;57;57
2002;10;14;9;10.6;44;44
2002;10;14;10;10.4;36;36
2002;10;14;11;10.6;54;54
2002;10;14;12;11;41;41
2002;10;14;13;11.3;41;41
2002;10;14;14;11.4;28;28
2002;10;14;15;11.4;9;9
2002;10;14;16;11.6;2;2
2002;10;14;17;11.4;1;0
2002;10;14;18;11.3;0;0
2002;10;14;19;11.3;2;0
2002;10;14;20;11.2;1;0
2002;10;14;21;10.9;0;0
2002;10;14;22;11;0;0
2002;10;14;23;10.9;1;0
2002;10;15;0;10.9;0;0
2002;10;15;1;10.9;1;0
2002;10;15;2;10.8;0;0
2002;10;15;3;10.6;2;0
2002;10;15;4;10.4;0;0
2002;10;15;5;10.3;1;0
2002;10;15;6;10.5;13;13
2002;10;15;7;10.8;83;81
2002;10;15;8;11.7;131;128
2002;10;15;9;12.7;277;209
2002;10;15;10;14.2;370;250
2002;10;15;11;14.3;203;199
2002;10;15;12;14.9;155;155
2002;10;15;13;15.1;218;203
2002;10;15;14;15.4;106;106
2002;10;15;15;15.3;57;57
2002;10;15;16;14.8;14;14
2002;10;15;17;14.3;0;0
2002;10;15;18;13.6;0;0
2002;10;15;19;13.3;0;0
2002;10;15;20;13.1;0;0
2002;10;15;21;13.2;0;0
2002;10;15;22;12.8;0;0
2002;10;15;23;12.5;0;0
2002;10;16;0;12.4;0;0
2002;10;16;1;12.4;0;0
2002;10;16;2;12.1;0;0
2002;10;16;3;11.8;0;0
2002;10;16;4;11.3;0;0
2002;10;16;5;10.7;0;0
2002;10;16;6;10;25;25
2002;10;16;7;10.6;78;76
2002;10;16;8;11.5;198;150
2002;10;16;9;14.3;468;195
2002;10;16;10;16.8;548;123
2002;10;16;11;19.2;531;128
2002;10;16;12;20.9;496;120
2002;10;16;13;21;423;125
2002;10;16;14;21;347;102
2002;10;16;15;20;158;96
2002;10;16;16;18.8;25;25
2002;10;16;17;16.6;0;0
2002;10;16;18;15.2;1;0
2002;10;16;19;16.4;0;0
2002;10;16;20;14.9;0;0
2002;10;16;21;13.7;0;0
2002;10;16;22;11.8;0;0
2002;10;16;23;11.7;1;0
2002;10;17;0;11.3;0;0
2002;10;17;1;10.9;0;0
2002;10;17;2;11;0;0
2002;10;17;3;10.5;0;0
2002;10;17;4;10.6;0;0
2002;10;17;5;10.7;2;0
2002;10;17;6;10.4;3;3
2002;10;17;7;10;10;10
2002;10;17;8;10;17;17
2002;10;17;9;10.3;31;31
2002;10;17;10;10.2;67;67
2002;10;17;11;10.4;119;119
2002;10;17;12;10.6;182;179
2002;10;17;13;9;81;81
2002;10;17;14;9;115;115
2002;10;17;15;8.9;75;75
2002;10;17;16;8.6;14;14
2002;10;17;17;8.5;0;0
2002;10;17;18;8;0;0
2002;10;17;19;8.3;0;0
2002;10;17;20;7.9;0;0
2002;10;17;21;6.5;0;0
2002;10;17;22;6.7;0;0
2002;10;17;23;6.7;0;0
2002;10;18;0;6.5;0;0
2002;10;18;1;6.3;0;0
2002;10;18;2;5.8;0;0
2002;10;18;3;6.3;1;0
2002;10;18;4;6.3;1;0
2002;10;18;5;5.5;1;0
2002;10;18;6;5.7;25;25
2002;10;18;7;6.7;66;66
2002;10;18;8;7.3;131;130
2002;10;18;9;8.4;244;201
2002;10;18;10;8.4;224;198
2002;10;18;11;7.7;88;88
2002;10;18;12;6.6;103;103
2002;10;18;13;7.1;167;164
2002;10;18;14;8.9;175;151
2002;10;18;15;9.2;62;62
2002;10;18;16;7.6;11;11
2002;10;18;17;7.3;1;0
2002;10;18;18;7;2;0
2002;10;18;19;7;0;0
2002;10;18;20;7.3;2;0
2002;10;18;21;7.6;0;0
2002;10;18;22;7.1;1;0
2002;10;18;23;6.7;3;0
2002;10;19;0;6.4;0;0
2002;10;19;1;5.6;3;0
2002;10;19;2;5.7;2;0
2002;10;19;3;6;1;0
2002;10;19;4;5.7;0;0
2002;10;19;5;5.8;1;0
2002;10;19;6;5.9;9;9
2002;10;19;7;6.8;193;117
2002;10;19;8;6.8;97;97
2002;10;19;9;5.7;66;66
2002;10;19;10;6.7;228;214
2002;10;19;11;7.8;268;244
2002;10;19;12;7.3;149;149
2002;10;19;13;8;179;166
2002;10;19;14;8.7;306;140
2002;10;19;15;8.7;168;60
2002;10;19;16;6.6;36;36
2002;10;19;17;5;0;0
2002;10;19;18;4.1;0;0
2002;10;19;19;3.3;0;0
2002;10;19;20;2.8;0;0
2002;10;19;21;2.3;0;0
2002;10;19;22;1.9;0;0
2002;10;19;23;1.7;0;0
2002;10;20;0;1.7;1;0
2002;10;20;1;1.6;0;0
2002;10;20;2;1.3;0;0
2002;10;20;3;1.7;1;0
2002;10;20;4;1.8;0;0
2002;10;20;5;2;1;0
2002;10;20;6;1.8;13;13
2002;10;20;7;2.4;145;74
2002;10;20;8;4.9;364;187
2002;10;20;9;6.7;290;189
2002;10;20;10;7.6;318;244
2002;10;20;11;8.3;287;244
2002;10;20;12;9.5;355;231
2002;10;20;13;10.6;409;141
2002;10;20;14;11.3;327;76
2002;10;20;15;11.3;181;49
2002;10;20;16;9.8;42;42
2002;10;20;17;7.2;1;0
2002;10;20;18;5.7;0;0
2002;10;20;19;5.1;1;0
2002;10;20;20;4.8;0;0
2002;10;20;21;4.5;0;0
2002;10;20;22;4.1;0;0
2002;10;20;23;3.9;0;0
2002;10;21;0;4.1;2;0
2002;10;21;1;4.5;0;0
2002;10;21;2;4.8;0;0
2002;10;21;3;4.6;1;0
2002;10;21;4;4.8;0;0
2002;10;21;5;4.6;0;0
2002;10;21;6;5.5;3;3
2002;10;21;7;6.4;18;18
2002;10;21;8;7.4;39;39
2002;10;21;9;7.7;37;37
2002;10;21;10;8.3;65;65
2002;10;21;11;9.4;78;78
2002;10;21;12;9.5;95;95
2002;10;21;13;9.6;101;101
2002;10;21;14;10.2;54;54
2002;10;21;15;10.4;31;31
2002;10;21;16;10.2;7;7
2002;10;21;17;9.6;0;0
2002;10;21;18;8.8;0;0
2002;10;21;19;9;1;0
2002;10;21;20;8.9;0;0
2002;10;21;21;9.7;0;0
2002;10;21;22;9.8;0;0
2002;10;21;23;9.9;0;0
2002;10;22;0;10.3;0;0
2002;10;22;1;10.6;0;0
2002;10;22;2;9.6;0;0
2002;10;22;3;9.1;1;0
2002;10;22;4;9.1;0;0
2002;10;22;5;9.1;1;0
2002;10;22;6;8.5;11;11
2002;10;22;7;8.6;185;101
2002;10;22;8;11;348;131
2002;10;22;9;12.2;410;153
2002;10;22;10;13.1;382;209
2002;10;22;11;15.4;385;233
2002;10;22;12;17.3;471;147
2002;10;22;13;17;448;174
2002;10;22;14;16.1;195;142
2002;10;22;15;15;60;60
2002;10;22;16;14;12;12
2002;10;22;17;13.7;0;0
2002;10;22;18;11.1;1;0
2002;10;22;19;10.6;0;0
2002;10;22;20;12.5;0;0
2002;10;22;21;12.9;0;0
2002;10;22;22;12.3;0;0
2002;10;22;23;13.4;0;0
2002;10;23;0;13.9;0;0
2002;10;23;1;14.3;0;0
2002;10;23;2;13.8;0;0
2002;10;23;3;13.9;0;0
2002;10;23;4;14;0;0
2002;10;23;5;13.9;2;0
2002;10;23;6;13.5;7;7
2002;10;23;7;13.7;60;60
2002;10;23;8;13.9;165;137
2002;10;23;9;13.4;137;137
2002;10;23;10;12.6;146;146
2002;10;23;11;10.6;97;97
2002;10;23;12;9.7;82;82
2002;10;23;13;10.4;168;158
2002;10;23;14;10.5;170;139
2002;10;23;15;10.7;141;77
2002;10;23;16;10.2;23;23
2002;10;23;17;9.1;1;0
2002;10;23;18;8.6;0;0
2002;10;23;19;7.8;0;0
2002;10;23;20;6.7;0;0
2002;10;23;21;7.1;1;0
2002;10;23;22;6.3;0;0
2002;10;23;23;4.6;0;0
2002;10;24;0;5.6;0;0
2002;10;24;1;6.5;1;0
2002;10;24;2;6.6;0;0
2002;10;24;3;5.8;0;0
2002;10;24;4;6.3;1;0
2002;10;24;5;6.3;0;0
2002;10;24;6;5;11;11
2002;10;24;7;6.3;165;83
2002;10;24;8;8.2;302;90
2002;10;24;9;9.4;402;94
2002;10;24;10;10.2;515;186
2002;10;24;11;10.6;323;236
2002;10;24;12;11.3;400;220
2002;10;24;13;10.9;187;164
2002;10;24;14;11;143;138
2002;10;24;15;10.8;79;77
2002;10;24;16;10.2;11;11
2002;10;24;17;9.4;0;0
2002;10;24;18;8.6;0;0
2002;10;24;19;7.9;0;0
2002;10;24;20;7.6;0;0
2002;10;24;21;7.6;0;0
2002;10;24;22;7.5;0;0
2002;10;24;23;7.5;1;0
2002;10;25;0;7.7;3;0
2002;10;25;1;7.7;0;0
2002;10;25;2;7.8;1;0
2002;10;25;3;7.5;0;0
2002;10;25;4;7.3;0;0
2002;10;25;5;7.4;0;0
2002;10;25;6;7.7;5;5
2002;10;25;7;8.2;64;62
2002;10;25;8;9;100;100
2002;10;25;9;10;143;142
2002;10;25;10;10.7;145;145
2002;10;25;11;11.7;282;230
2002;10;25;12;13.4;149;149
2002;10;25;13;14.5;121;121
2002;10;25;14;12.7;45;45
2002;10;25;15;11.7;20;20
2002;10;25;16;11.8;5;5
2002;10;25;17;12.5;0;0
2002;10;25;18;12.7;0;0
2002;10;25;19;13.1;0;0
2002;10;25;20;14;0;0
2002;10;25;21;14.9;0;0
2002;10;25;22;15.4;0;0
2002;10;25;23;15.2;0;0
2002;10;26;0;14.9;0;0
2002;10;26;1;14.2;0;0
2002;10;26;2;13.8;0;0
2002;10;26;3;13.4;0;0
2002;10;26;4;13;0;0
2002;10;26;5;12.7;0;0
2002;10;26;6;12.5;8;8
2002;10;26;7;12.4;140;68
2002;10;26;8;12.8;328;123
2002;10;26;9;13.4;380;174
2002;10;26;10;13.4;192;176
2002;10;26;11;13.6;171;167
2002;10;26;12;15.1;416;197
2002;10;26;13;15.1;405;94
2002;10;26;14;15;301;76
2002;10;26;15;14.2;168;77
2002;10;26;16;12.7;27;27
2002;10;26;17;11.4;0;0
2002;10;26;18;9.5;0;0
2002;10;26;19;7.9;0;0
2002;10;26;20;7.1;0;0
2002;10;26;21;6.4;1;0
2002;10;26;22;5.5;0;0
2002;10;26;23;5.1;1;0
2002;10;27;0;4.9;0;0
2002;10;27;1;4.2;0;0
2002;10;27;2;4;2;0
2002;10;27;3;3.9;0;0
2002;10;27;4;4.4;0;0
2002;10;27;5;4.8;1;0
2002;10;27;6;5.5;1;0
2002;10;27;7;7;66;60
2002;10;27;8;8.4;119;115
2002;10;27;9;10.6;285;183
2002;10;27;10;16.5;482;174
2002;10;27;11;19.9;444;190
2002;10;27;12;19.2;158;157
2002;10;27;13;18.4;101;101
2002;10;27;14;17.2;45;45
2002;10;27;15;16.8;33;33
2002;10;27;16;16.2;8;8
2002;10;27;17;15;3;0
2002;10;27;18;13.8;0;0
2002;10;27;19;13.3;0;0
2002;10;27;20;11.2;0;0
2002;10;27;21;11.3;0;0
2002;10;27;22;10.7;0;0
2002;10;27;23;9.6;0;0
2002;10;28;0;9.9;0;0
2002;10;28;1;8;0;0
2002;10;28;2;7.7;0;0
2002;10;28;3;7.9;0;0
2002;10;28;4;7.3;0;0
2002;10;28;5;6.3;0;0
2002;10;28;6;5.7;1;0
2002;10;28;7;6.2;124;70
2002;10;28;8;8.7;328;128
2002;10;28;9;9.8;416;112
2002;10;28;10;10.4;458;114
2002;10;28;11;11;469;99
2002;10;28;12;11.6;456;86
2002;10;28;13;11.9;397;96
2002;10;28;14;12.1;305;88
2002;10;28;15;11.6;168;82
2002;10;28;16;8.7;25;25
2002;10;28;17;5.8;0;0
2002;10;28;18;4.7;0;0
2002;10;28;19;4.4;1;0
2002;10;28;20;4.2;0;0
2002;10;28;21;3.2;0;0
2002;10;28;22;2.9;0;0
2002;10;28;23;2.3;0;0
2002;10;29;0;1.8;0;0
2002;10;29;1;1.5;0;0
2002;10;29;2;1;0;0
2002;10;29;3;0.6;0;0
2002;10;29;4;0.3;0;0
2002;10;29;5;0.1;1;0
2002;10;29;6;0.1;0;0
2002;10;29;7;0.9;112;112
2002;10;29;8;3.3;282;87
2002;10;29;9;6;389;92
2002;10;29;10;8.5;439;118
2002;10;29;11;10;422;157
2002;10;29;12;11.3;432;144
2002;10;29;13;11.9;317;152
2002;10;29;14;12.1;254;97
2002;10;29;15;11.2;106;57
2002;10;29;16;9.1;21;21
2002;10;29;17;6.7;1;0
2002;10;29;18;5.6;0;0
2002;10;29;19;5.1;0;0
2002;10;29;20;4.4;1;0
2002;10;29;21;4.2;0;0
2002;10;29;22;3.6;0;0
2002;10;29;23;3.7;0;0
2002;10;30;0;3;0;0
2002;10;30;1;2.7;0;0
2002;10;30;2;3;0;0
2002;10;30;3;2.9;0;0
2002;10;30;4;2.2;0;0
2002;10;30;5;2.1;0;0
2002;10;30;6;2.6;15;0
2002;10;30;7;3.4;118;118
2002;10;30;8;6.1;310;142
2002;10;30;9;8.8;359;110
2002;10;30;10;11.5;451;106
2002;10;30;11;13.9;449;147
2002;10;30;12;15.4;365;185
2002;10;30;13;16.2;368;111
2002;10;30;14;16.2;278;73
2002;10;30;15;14.8;126;47
2002;10;30;16;12;2;2
2002;10;30;17;9.9;0;0
2002;10;30;18;9;0;0
2002;10;30;19;8.3;0;0
2002;10;30;20;7.8;0;0
2002;10;30;21;7.5;0;0
2002;10;30;22;7;0;0
2002;10;30;23;6.4;0;0
2002;10;31;0;5.6;0;0
2002;10;31;1;5.5;0;0
2002;10;31;2;5.6;0;0
2002;10;31;3;5.5;0;0
2002;10;31;4;4.8;0;0
2002;10;31;5;5.1;0;0
2002;10;31;6;4.7;18;0
2002;10;31;7;5.9;104;104
2002;10;31;8;7.4;209;113
2002;10;31;9;10.1;405;166
2002;10;31;10;12.5;430;123
2002;10;31;11;14.3;431;115
2002;10;31;12;15.4;420;96
2002;10;31;13;15.8;359;80
2002;10;31;14;15.9;253;60
2002;10;31;15;15.4;131;67
2002;10;31;16;12.7;2;0
2002;10;31;17;10.9;0;0
2002;10;31;18;9.8;1;0
2002;10;31;19;8.6;0;0
2002;10;31;20;8;0;0
2002;10;31;21;7.6;1;0
2002;10;31;22;7.3;0;0
2002;10;31;23;7.3;0;0
1996;11;1;0;7.4;0;0
1996;11;1;1;7.7;0;0
1996;11;1;2;7.9;0;0
1996;11;1;3;8.4;0;0
1996;11;1;4;8.6;0;0
1996;11;1;5;9;2;0
1996;11;1;6;9.6;3;0
1996;11;1;7;10.1;10;10
1996;11;1;8;10.6;21;21
1996;11;1;9;11.2;53;53
1996;11;1;10;11.6;143;143
1996;11;1;11;12.3;135;135
1996;11;1;12;12.8;171;166
1996;11;1;13;12.8;70;70
1996;11;1;14;12.8;67;67
1996;11;1;15;12.4;26;26
1996;11;1;16;11.8;5;5
1996;11;1;17;11.2;2;0
1996;11;1;18;10.1;0;0
1996;11;1;19;9.1;0;0
1996;11;1;20;8.1;0;0
1996;11;1;21;7.5;0;0
1996;11;1;22;7.5;2;0
1996;11;1;23;6.9;0;0
1996;11;2;0;5.9;0;0
1996;11;2;1;5.6;0;0
1996;11;2;2;5.4;2;0
1996;11;2;3;4.7;0;0
1996;11;2;4;4;0;0
1996;11;2;5;3.9;1;0
1996;11;2;6;4;3;0
1996;11;2;7;4.5;48;48
1996;11;2;8;6.9;228;108
1996;11;2;9;9.1;347;70
1996;11;2;10;10.7;428;71
1996;11;2;11;12.2;450;77
1996;11;2;12;13.1;433;72
1996;11;2;13;13.7;359;71
1996;11;2;14;13.8;242;59
1996;11;2;15;13.2;111;43
1996;11;2;16;10;0;0
1996;11;2;17;8.4;0;0
1996;11;2;18;7.5;0;0
1996;11;2;19;7;0;0
1996;11;2;20;6.5;0;0
1996;11;2;21;6.1;1;0
1996;11;2;22;5.5;0;0
1996;11;2;23;5.1;0;0
1996;11;3;0;4.5;0;0
1996;11;3;1;4.3;0;0
1996;11;3;2;4;1;0
1996;11;3;3;3.8;0;0
1996;11;3;4;3.3;0;0
1996;11;3;5;3.2;1;0
1996;11;3;6;3.1;5;0
1996;11;3;7;3.6;47;47
1996;11;3;8;6.2;219;108
1996;11;3;9;8.6;337;73
1996;11;3;10;11.3;414;76
1996;11;3;11;13.3;440;107
1996;11;3;12;14.4;373;153
1996;11;3;13;15.1;344;82
1996;11;3;14;15.1;225;70
1996;11;3;15;14.4;103;43
1996;11;3;16;10.9;6;0
1996;11;3;17;9.3;0;0
1996;11;3;18;8.2;0;0
1996;11;3;19;7.5;0;0
1996;11;3;20;6.5;0;0
1996;11;3;21;5.8;0;0
1996;11;3;22;5.4;0;0
1996;11;3;23;4.8;1;0
1996;11;4;0;4.3;0;0
1996;11;4;1;3.9;1;0
1996;11;4;2;3.8;0;0
1996;11;4;3;3.1;0;0
1996;11;4;4;3.1;2;0
1996;11;4;5;2.6;0;0
1996;11;4;6;2.8;5;0
1996;11;4;7;2.6;33;33
1996;11;4;8;5.3;219;105
1996;11;4;9;8.4;341;67
1996;11;4;10;11.7;416;72
1996;11;4;11;14.5;450;104
1996;11;4;12;15.7;387;128
1996;11;4;13;16.9;346;104
1996;11;4;14;16.6;192;96
1996;11;4;15;15.5;74;62
1996;11;4;16;14.1;8;0
1996;11;4;17;12.3;0;0
1996;11;4;18;9.9;0;0
1996;11;4;19;8.5;0;0
1996;11;4;20;7.1;0;0
1996;11;4;21;6.8;0;0
1996;11;4;22;6;0;0
1996;11;4;23;7.7;0;0
1996;11;5;0;11.3;0;0
1996;11;5;1;6.6;0;0
1996;11;5;2;5.8;1;0
1996;11;5;3;6;0;0
1996;11;5;4;6;1;0
1996;11;5;5;6.8;2;0
1996;11;5;6;9.3;0;0
1996;11;5;7;9.3;13;13
1996;11;5;8;8.4;18;18
1996;11;5;9;8.4;63;63
1996;11;5;10;9.1;183;173
1996;11;5;11;9.8;189;184
1996;11;5;12;9.8;197;183
1996;11;5;13;10.1;278;159
1996;11;5;14;10.2;154;117
1996;11;5;15;9.8;60;55
1996;11;5;16;9.1;6;0
1996;11;5;17;8;0;0
1996;11;5;18;8;0;0
1996;11;5;19;7.8;1;0
1996;11;5;20;7.7;0;0
1996;11;5;21;6.2;0;0
1996;11;5;22;4.8;0;0
1996;11;5;23;3.9;0;0
1996;11;6;0;3.5;0;0
1996;11;6;1;2.8;0;0
1996;11;6;2;2.3;0;0
1996;11;6;3;1.8;0;0
1996;11;6;4;1.7;0;0
1996;11;6;5;1.4;0;0
1996;11;6;6;1.4;3;0
1996;11;6;7;1.8;25;25
1996;11;6;8;4.2;217;98
1996;11;6;9;7.1;331;66
1996;11;6;10;9.1;411;68
1996;11;6;11;10.5;441;118
1996;11;6;12;11.2;267;189
1996;11;6;13;11;122;122
1996;11;6;14;11.3;95;94
1996;11;6;15;10.9;48;47
1996;11;6;16;10.2;5;0
1996;11;6;17;10.6;0;0
1996;11;6;18;11.1;0;0
1996;11;6;19;11.6;2;0
1996;11;6;20;11.6;0;0
1996;11;6;21;12.1;2;0
1996;11;6;22;10.9;1;0
1996;11;6;23;12.3;0;0
1996;11;7;0;11.7;1;0
1996;11;7;1;10.6;0;0
1996;11;7;2;9.1;0;0
1996;11;7;3;7.5;0;0
1996;11;7;4;6.8;2;0
1996;11;7;5;7.7;2;0
1996;11;7;6;8.4;4;0
