timestamp;impact
29.01.2018 11:00;0.091244545
29.01.2018 12:00;0.098921038
29.01.2018 13:00;0.106028806
29.01.2018 14:00;0.103681396
29.01.2018 15:00;0.117400686
29.01.2018 16:00;0.11059097
29.01.2018 17:00;0.112995815
29.01.2018 18:00;0.084203645
29.01.2018 19:00;0.100282801
29.01.2018 20:00;0.105876393
29.01.2018 21:00;0.087987664
29.01.2018 22:00;0.086710711
29.01.2018 23:00;0.110985009
30.01.2018 00:00;0.114373892
30.01.2018 01:00;0.122636194
30.01.2018 02:00;0.122277883
30.01.2018 03:00;0.142983282
30.01.2018 04:00;0.18144804
30.01.2018 05:00;0.187609042
30.01.2018 06:00;0.154521661
30.01.2018 07:00;0.135400146
30.01.2018 08:00;0.136043447
30.01.2018 09:00;0.153645427
30.01.2018 10:00;0.124406837
30.01.2018 11:00;0.158373684
30.01.2018 12:00;0.190748375
30.01.2018 13:00;0.171429862
30.01.2018 14:00;0.164543044
30.01.2018 15:00;0.185780079
30.01.2018 16:00;0.163658109
30.01.2018 17:00;0.107231716
30.01.2018 18:00;0.138062355
30.01.2018 19:00;0.141788727
30.01.2018 20:00;0.162896348
30.01.2018 21:00;0.174622772
30.01.2018 22:00;0.174914935
30.01.2018 23:00;0.164092486
31.01.2018 00:00;0.156078448
31.01.2018 01:00;0.145822356
31.01.2018 02:00;0.134150485
31.01.2018 03:00;0.129227324
31.01.2018 04:00;0.164752925
31.01.2018 05:00;0.159014388
31.01.2018 06:00;0.147458075
31.01.2018 07:00;0.135635797
31.01.2018 08:00;0.128713384
31.01.2018 09:00;0.125484993
31.01.2018 10:00;0.111066005
31.01.2018 11:00;0.124339442
31.01.2018 12:00;0.125131154
31.01.2018 13:00;0.131258312
31.01.2018 14:00;0.12573635
31.01.2018 15:00;0.134899451
31.01.2018 16:00;0.125539824
31.01.2018 17:00;0.127612237
31.01.2018 18:00;0.124409069
31.01.2018 19:00;0.122212848
31.01.2018 20:00;0.141071963
31.01.2018 21:00;0.156982221
31.01.2018 22:00;0.159340187
31.01.2018 23:00;0.166792226
